UserId,MovieId,Pred_rating
15,6586,2.318268567017008
15,6754,2.828245960549218
15,6773,2.8009890742420884
15,6879,2.6480635031905955
15,6885,2.7224264705882315
15,6944,2.8064275238438365
15,7010,3.4125051207617902
15,7034,3.252455754297923
15,7173,1.6299171141473863
15,7325,2.0145272025361685
15,7346,2.5404363437854918
15,7444,2.1198588666933085
15,7445,2.9056994483036274
15,7451,2.5115902683740705
15,8264,3.9951662148965026
15,8464,2.865770160497357
15,8531,2.7224264705882315
15,8781,2.934087459980199
15,8917,3.6245058678359157
15,26587,3.507088481589172
15,30812,2.9900361477147284
15,30825,2.4428120623759852
15,34150,1.6685863771406488
15,36529,3.029471847797812
15,37386,1.5522653772502177
15,37741,2.5353439918823413
15,40583,2.654571180686388
15,40815,2.8950925588043823
15,44004,2.8243297077249303
15,44555,3.2920411934015914
15,44788,3.1348647374219203
15,45447,2.2666770571227826
15,45517,2.3738366613721875
15,45672,1.6275342510102544
15,45720,2.29815132009138
15,45722,2.026330665902873
15,45728,2.791705558313218
15,46970,2.241480216074114
15,47999,3.236666339779168
15,48043,2.788367589249838
15,49286,2.8290063503116523
15,50851,3.305552692166126
15,52604,3.61632278396213
15,53322,2.555507515215252
15,53464,1.1333803510950977
15,54001,2.571387605083104
15,54272,2.4975953652573315
15,55247,2.9601566847222234
15,55442,3.1236241093125083
15,55830,2.3444493301553484
15,56174,2.406438854959058
15,56563,2.7224264705882315
15,56775,2.7598776821226956
15,56782,3.3751450169338613
15,57368,2.547753804752589
15,59126,2.9640331226437215
15,60074,2.1247293437569477
15,62434,2.516101211852188
15,64839,3.6341284981821147
15,64957,2.8224220040595824
15,65802,1.5557240837140056
15,66203,3.18962272109152
15,66596,2.7224264705882315
15,67087,3.3872500682384463
15,68324,2.7224264705882315
15,69436,2.7224264705882315
15,69524,2.4092126129886164
15,70862,2.4036761614005266
15,71264,2.9468848281124957
15,71282,2.8869077950222635
15,71462,3.0117991642529023
15,71535,2.7335857792783664
15,71838,2.2377008448255604
15,76077,2.472979433351759
15,78209,2.2050207481160484
15,78574,2.586552736312979
15,79185,1.732867122721998
15,79242,2.79751962642637
15,80126,2.3683612215370635
15,80862,2.882256380760209
15,81834,3.20747817464309
15,82854,1.6228098026020958
15,83827,2.7224264705882315
15,84374,2.053224562058589
15,86833,2.763855699979232
15,86882,3.2484658604121055
15,86898,2.7224264705882315
15,86911,2.297972384877143
15,87222,2.7569800048145137
15,87485,1.4908088572216511
15,87869,2.4319450727876677
15,87930,2.7224264705882315
15,88125,3.3122924599925727
15,89470,3.017685215405792
15,90870,2.7224264705882315
15,92420,3.0971759982630243
15,93721,2.6195784416675387
15,95199,2.7224264705882315
15,96737,3.0627919213799197
15,97913,2.583225445528121
15,97938,2.4959763480102715
15,98122,3.8354658339590246
15,98154,2.7012470338266628
15,98809,3.021215383010655
15,99007,2.919003387537582
15,99112,2.3585875829520266
15,99114,3.171244693455488
15,100083,2.7224264705882315
15,100383,3.4689417823233413
15,100581,2.7224264705882315
15,101112,2.544045441300847
15,101362,3.570617688899406
15,101864,2.2933430755599127
15,102123,2.561518846384018
15,102125,2.833533312232007
15,102880,0.92920296123515
15,102903,1.6871601069548667
15,103249,2.223999983330531
15,103253,2.2334756420954127
15,103372,2.7224264705882315
15,103810,2.8059232032758192
15,104211,2.7224264705882315
15,104241,2.8281555983695674
15,104272,2.7224264705882315
15,105504,3.194186548509941
15,106072,2.4483550645519583
15,106782,3.454045685029788
15,106916,3.053399525012226
15,106920,3.071003754058223
15,107348,1.939344648085804
15,107406,3.375475296294031
15,107910,2.7224264705882315
15,108188,2.544045441300847
15,108190,2.447124646861228
15,108689,2.7224264705882315
15,108729,2.300484829302349
15,108932,3.22933592187416
15,108945,1.5372179278948952
15,109187,1.3949948486668617
15,109374,3.043249896522162
15,109487,3.193712120338177
15,109673,2.0720433631846653
15,109687,2.7224264705882315
15,109848,3.088867459668305
15,110102,3.1533380227031804
15,110127,2.032903195542524
15,110553,2.527359225763399
15,110730,1.8084677921824108
15,110771,2.7224264705882315
15,111228,2.7224264705882315
15,111360,1.3053754883790276
15,111362,2.991432779069008
15,111364,2.7327059610030564
15,111443,2.2829041784076467
15,111622,2.9012945788377467
15,111759,2.9470961539926512
15,111781,2.995744412472549
15,112138,2.7224264705882315
15,112171,1.9369865854492292
15,112183,2.3976546531909118
15,112370,0.30988000939592464
15,112552,2.9767037303480004
15,112556,2.972682429852691
15,112623,3.2204300522683273
15,112788,2.7224264705882315
15,112852,3.0952864195434886
15,112940,2.7224264705882315
15,113345,1.467783160201591
15,113348,1.8208453627801102
15,113378,2.9253582101930493
15,113741,2.459574632343082
15,114180,2.8150806282624106
15,114635,2.7224264705882315
15,115149,2.2431251979710116
15,115502,2.7224264705882315
15,115569,2.739677147282652
15,115617,3.030613081389013
15,115713,3.0979511923184715
15,116161,2.8281555983695674
15,116797,3.200682870916382
15,116799,2.7224264705882315
15,116823,2.258553628387612
15,116897,3.5684006772727472
15,117176,2.707191684532019
15,117529,2.864705955291517
15,117533,2.449804410730635
15,118696,2.1647673520546937
15,119141,1.668636643084747
15,119145,2.8190473720045848
15,120466,1.467783160201591
15,120799,2.0743677838345698
15,121171,2.7224264705882315
15,121231,4.757725385436839
15,122882,2.979566745746773
15,122886,2.5708657428879045
15,122890,2.7224264705882315
15,122892,2.8605040210775843
15,122900,2.7747697854967344
15,122902,1.9836504788020128
15,122904,2.141512909228955
15,122920,2.610022622201901
15,122924,1.9636788962723364
15,127136,2.7224264705882315
15,128360,2.977122807421657
15,129937,2.7224264705882315
15,130452,2.7224264705882315
15,130490,2.6379902803213797
15,130576,2.7224264705882315
15,130634,2.3245004805748386
15,131013,1.5840767878765565
15,132046,3.0058760215367233
15,132480,2.7224264705882315
15,132796,3.0395806234527116
15,132961,2.7224264705882315
15,134130,2.6766886515136106
15,134368,2.569610982522749
15,134393,1.7238720827362939
15,134853,2.469329007456463
15,135133,2.033435246346375
15,135436,3.2093418344603912
15,135567,2.7224264705882315
15,135569,2.7224264705882315
15,136020,1.8593010802346277
15,136562,2.5373706243761736
15,136864,1.3876936945826348
15,137337,2.7224264705882315
15,137857,2.711235317263264
15,138036,3.112157511695995
15,139385,2.9229146320924255
15,139644,2.907556241008534
15,139757,2.7224264705882315
15,139855,2.7224264705882315
15,140110,3.785721591994537
15,140174,3.308338949453476
15,140267,4.07312099296986
15,140711,2.2342443254161735
15,140928,2.7224264705882315
15,142488,2.700338616197552
15,142507,2.7224264705882315
15,143385,2.2337461087312334
15,145839,2.7224264705882315
15,145935,3.2093418344603912
15,146656,2.7224264705882315
15,148626,3.2181871169935032
15,149352,1.7238720827362939
15,149354,2.459574632343082
15,149406,2.9161147807942016
15,152057,2.7224264705882315
15,152077,3.3443799502396248
15,152079,2.7224264705882315
15,152081,2.6486038900030437
15,155820,2.7224264705882315
15,156607,1.464523181505673
15,156609,2.7224264705882315
15,157200,2.7224264705882315
15,157296,3.2093418344603912
15,157667,2.7224264705882315
15,158238,2.7224264705882315
15,158528,2.7224264705882315
15,159093,2.7224264705882315
15,159690,2.7224264705882315
15,159755,2.7224264705882315
15,159858,2.7224264705882315
15,159972,2.7224264705882315
15,160080,2.7224264705882315
15,160271,2.7224264705882315
15,160563,2.066638726182368
15,160565,2.7224264705882315
15,160567,2.7224264705882315
15,161155,2.7224264705882315
16,50,4.853998982564977
16,318,4.7447952414400385
16,527,4.335440008925229
16,1961,4.587206069313419
16,4995,4.350686205850533
16,6016,4.827252905844314
17,260,4.366743533025311
17,482,3.190079793340661
17,714,3.4929581944312926
17,931,3.9050373045640696
17,1077,4.444492703972236
17,1218,4.695089755043476
17,1240,4.311520573552701
17,1298,3.535597807357617
17,1570,3.825862068965516
17,1674,4.084883602080332
17,2110,3.5573327729005615
17,2117,3.7081617379000376
17,2159,4.021488690325532
17,2204,3.886774182027522
17,2232,4.318626609418297
17,2677,4.0656098353435866
17,2707,4.151308077746038
17,2726,4.210269304568456
17,3018,3.5592913702378706
17,3267,3.707455038049146
17,4210,4.006852318785811
17,4552,4.676022594523005
17,4645,3.825862068965516
17,4725,3.825862068965516
17,4975,3.690407136037674
17,5054,4.009120592871575
17,5072,3.4498489247343285
17,5105,4.475303232232844
17,5254,3.75419401910871
17,5266,3.2316322193392666
17,5316,3.8225715110420033
17,5388,3.9661865269971406
17,5630,3.9062074785198426
17,5686,3.8101003953555708
17,5903,4.189778460164284
17,5949,3.825862068965516
17,6059,3.6374274034959893
17,6140,4.1711244186024885
17,6197,2.118558179858285
17,6214,4.679884505119446
17,6281,3.5125284926276654
17,6322,3.103011351124905
17,6323,4.256224673475193
17,6530,4.043394018981928
17,6538,3.833873939899188
17,6584,3.0113306947111464
17,6666,3.935919162848176
17,6790,4.276320625200551
17,6975,4.269879288768541
17,6979,3.8657486517261987
17,7003,3.0991920284865966
17,7044,4.02762174097198
17,7068,2.859870038844099
17,7123,4.186900064331769
17,7163,3.141570734659056
17,7371,4.21404625718773
17,7445,4.187414501137359
17,7771,4.13466235357925
17,7827,4.602635985045133
17,7991,3.8929183524667903
17,8195,3.3867937190492303
17,8477,4.633723552918292
17,8644,3.610432210951412
17,8781,3.9705642138895496
17,8865,3.2523256643060976
17,8928,3.825862068965516
17,27604,3.9487384719698504
17,27788,4.159628384891071
17,31952,3.825862068965516
17,33004,3.6395501511431765
17,33615,3.669852370077877
17,33683,4.1711244186024885
17,34048,3.160364212395709
18,81,2.8299425777300296
18,85,3.470374184359731
18,86,2.418734657574698
18,92,3.723793280400107
18,640,2.921088359720594
18,748,3.052362498299092
18,765,2.184542589497089
18,785,2.950668113655856
18,818,2.674655726498137
18,849,2.310407054038265
18,880,2.6987405214022946
19,2,3.4618179017450856
19,3,2.916836788831995
19,23,2.9044020243972772
19,48,2.721953685626077
19,64,2.4426310907857465
19,110,3.8380826881476575
19,122,3.2036989637201603
19,145,3.8266581940262037
19,153,2.4083395413385693
19,160,2.353275336107405
19,166,2.567409593270318
19,172,2.4933586449169796
19,179,3.546143999578212
19,196,2.8696472911646675
19,208,2.617710810938701
19,209,2.901570495456318
19,231,3.355735370600673
19,249,3.4966447881374303
19,261,3.8919876283198964
19,266,3.5240631451514433
19,276,3.9429394538582696
19,292,2.989763511350972
19,293,4.109985236548462
19,316,3.0091131432233116
19,318,4.380885698993971
19,333,3.6805464090838798
19,337,3.9152774914112944
19,339,3.56460809395306
19,344,2.9430547935295785
19,349,3.7817649586387465
19,350,3.4708229432463007
19,357,3.574151660495774
19,364,3.8455827229276287
19,367,3.194075289403592
19,379,3.5907630250075027
19,383,3.359322444659643
19,407,3.7726395432840083
19,423,3.3134913618655313
19,429,2.932099525587684
19,434,3.2064911095379323
19,445,3.5246609500171773
19,450,3.4507050519184883
19,451,2.850317541738122
19,454,3.1505024256050826
19,464,3.3976175144098795
19,465,3.2780539579758083
19,468,3.3133029674921683
19,479,3.9146572147012897
19,491,3.441578434745816
19,500,3.2870179948740197
19,504,2.8774991920428956
19,509,3.824329003023831
19,513,2.725686550697611
19,519,2.4878396450690174
19,520,3.1859025381199286
19,547,3.160732465119487
19,580,3.677514792899407
19,586,3.3257764910762404
19,588,3.5741502907247913
19,595,3.7743598338432696
19,597,3.417403231091858
19,674,2.7738932807177274
19,724,2.910086127964055
19,891,1.8200581283758035
19,966,3.677514792899407
19,982,5.0
19,1013,3.7726882632402186
19,1022,4.062335182121643
19,1082,3.973367251776296
19,1088,3.1339782928813014
19,1091,2.9507620871351965
19,1126,2.4984792792810078
19,1127,3.529152690278033
19,1320,3.3764916033938324
19,1327,3.1383200802546694
19,1332,3.9032153674603256
19,1334,3.269177038952153
19,1336,4.068561331628745
19,1371,3.2630182007362802
19,1373,2.9308695729678
19,1377,2.9159437552099763
19,1381,2.750264132724376
19,1382,3.9768590656446796
19,1388,3.054581661087959
19,1389,2.1729424160904403
20,34,3.331583479639915
20,231,2.4035857523417574
20,367,2.997317312784159
20,497,3.4898130800530587
20,500,3.2751259894646143
20,597,3.277072220909551
20,1097,3.403340903484628
20,1247,3.631966516364491
20,1269,3.6871249616698933
20,1293,3.810233775497121
20,1580,3.829740364339144
20,2690,3.5113966709341535
20,2762,3.6782083885167123
20,2908,3.7737604080235125
20,3406,2.9632777168519815
20,6385,3.3563728016949037
20,38038,3.238294262769335
20,54259,3.599011081964941
20,59784,3.3968844672706533
20,64285,2.8547256158866015
21,288,3.151830312504234
21,379,3.661518794250269
21,393,2.582250203710677
21,918,3.9390677711800772
21,945,3.908060168043948
21,948,3.568598982794838
21,952,3.2497021456348776
21,1031,3.46701172416465
21,1088,3.6096296664151564
21,1091,2.6691969267167917
21,1124,3.5710312098758883
21,1127,3.5836247710838154
21,1135,3.6960023474612718
21,1173,3.1911546658129146
21,1206,3.5684622038690583
21,1246,3.6490567964497234
21,1295,3.192981251662755
21,1298,3.2041946512801545
21,1320,3.1689103741248235
21,1327,3.1132343377198315
21,1334,3.046931753718461
21,1345,3.7799295623119145
21,1346,3.373714329306434
21,1350,3.4829343741010494
21,1370,3.2566137653906773
21,1371,3.358206665363547
21,1372,3.007473182064559
21,1373,2.481158552629228
21,1375,3.122326186984508
21,1380,3.7154473865430493
21,1388,2.9889548560110826
21,1395,3.791348228744886
21,1427,3.038487881236484
22,163,3.0328421814096895
22,208,3.1873958496670034
22,355,2.0675583791143732
22,485,2.6884099501870926
22,586,2.95024343691793
22,593,3.7180310004683017
22,1097,3.535250539451187
22,1215,3.803519344052079
22,1263,3.3381335119602937
22,1580,3.461717386514632
22,1693,3.281438694033833
22,1769,3.1080833944447432
22,1917,2.713853501708413
22,2011,3.180738349077926
22,2288,3.727851920408261
22,2301,3.4699731404081864
22,2340,2.437614162486312
22,2402,2.1826777831430695
22,2459,3.960941381352629
22,2605,2.9043059222260577
22,2616,2.603363905470633
22,2617,3.0355992032991383
22,2672,2.8708102983054884
22,2712,3.327411634207983
22,2881,2.8948248116878785
22,2953,2.4139145009407814
22,3033,3.626692147164583
22,3082,2.760588892659735
22,3285,3.030856601633432
22,3438,3.1199723938689767
22,3527,3.5030155844992614
22,3697,2.7939571292259355
22,3826,2.3518293485593422
22,3868,3.760598492314913
22,3977,2.6404512946111742
22,3999,2.8761419670807724
22,4015,2.3288178500593277
22,4027,3.6078176204271326
22,4239,3.4369909298361323
22,4370,3.190966883810929
22,5266,2.84824074385685
22,5400,3.216681273625835
22,6754,3.458008909600141
22,31184,3.383522727272728
23,1,4.129817233051407
23,6,4.090866417183108
23,11,3.31974619538328
23,32,4.030985724829285
23,34,3.676207321637776
23,62,3.5868287077637317
23,104,3.484204907469557
23,185,3.115102628977586
23,300,3.8613236168610356
23,306,4.2196605923405635
23,307,4.613947310571317
23,431,3.820532795282746
23,471,3.9410287756142117
23,535,4.1697814782352784
23,586,3.336286824136855
23,588,4.292097701007054
23,589,4.163834284048367
23,597,3.4375874975317147
23,670,4.020289248473475
23,909,4.17792556298048
23,910,4.1258139781102106
23,920,3.8102633660884586
23,924,4.270852294340337
23,965,4.117171697345644
23,1078,3.7574062039936926
23,1080,4.078842094534869
23,1185,4.017342155183494
23,1199,4.246567243656893
23,1227,3.9717503870843203
23,1231,4.257701916278004
23,1232,3.0507644870878172
23,1233,4.465885653106445
23,1240,3.8757954662979905
23,1246,3.978829958392614
23,1254,4.405130208616846
23,1256,4.581712038061056
23,1262,4.279566332805499
23,1263,4.543489223523649
23,1265,4.210158080031971
23,1281,4.273556666043996
23,1291,4.2008734079134324
23,1348,4.2648013080374785
23,1380,3.9065886272267263
23,1391,3.4023412023528357
23,1464,3.9144584697370295
23,1527,3.546055406697747
23,1556,1.9630858692983184
23,1873,3.7173684676438574
23,1900,3.6907158509712668
23,1949,3.649869224576549
23,2132,4.199582509780395
23,2174,3.678395742058626
23,2178,3.8297120896190298
23,2324,4.130747653144978
23,2360,3.944910562589337
23,2394,3.5245971808084344
23,2424,2.8776965894430866
23,2467,4.2669330879508385
23,2502,3.9784174463926236
23,2539,3.8036126229389096
23,2542,4.432845444186162
23,2571,4.123704928528682
23,2599,4.133480309831418
23,2600,3.1904399621954456
23,2617,3.517690467016564
23,2716,4.100088936821863
23,2729,3.8152911306335704
23,2746,3.2832602172048984
23,2762,4.237722976093197
23,2952,3.553751660615844
23,2959,4.271324346458051
23,2987,3.9114331681220036
23,3019,4.389295889199962
23,3267,3.703318444684253
23,3415,2.6594117647738744
23,3448,4.142641336897776
23,3510,3.6903236501190713
23,3671,4.398963260624077
23,3730,4.414856483835479
23,3741,4.381706431090501
23,3989,4.524027020282912
23,4008,3.700356819571786
23,4011,4.097498249850131
23,4148,3.2740346026199805
23,4267,3.569896848665659
23,4310,2.8653364603216325
23,4458,4.058194314566588
23,4848,3.932591522150826
23,4878,4.390753014573253
23,4886,3.7396839942978573
23,4976,3.367978979682899
23,4978,3.325588127009075
23,5073,4.426746276955617
23,5222,3.3924483181802074
23,5299,3.642657407582919
23,5304,3.3532983701327677
23,5377,3.62716578466302
23,5388,3.7053145775879033
23,5502,3.2879157082655874
23,5881,2.1505819870890712
23,5949,3.69051724137931
23,5954,4.102735076725732
23,6008,3.675350872308265
23,6197,1.959200277622907
23,6214,4.599530618536576
23,6323,3.9750495498392544
23,6404,3.69051724137931
23,6537,2.994052609067422
23,6552,4.0942101787623235
23,6599,3.69051724137931
23,6620,3.860539949662532
23,6641,4.125776336741646
23,6796,4.175137382077278
23,6944,3.8095398185878433
23,6954,3.8167281985536023
23,6975,4.255420308566967
23,7038,3.641070120905296
23,7147,4.19447799932611
23,7161,3.1503615523980084
23,7323,3.80960526822788
23,7371,3.8514325899479505
23,7569,3.844586926912666
23,7759,3.69051724137931
23,8507,3.9800584225751185
23,8656,3.7988275083979786
23,8910,3.973792564806746
23,8966,3.4741091442839265
23,25753,3.69051724137931
23,25805,5.0
23,26729,4.3136295260119235
23,27317,4.443709291568727
23,30793,3.474292505921412
23,31101,3.69051724137931
23,32587,4.480069136776962
23,32892,3.69051724137931
23,33794,4.158949318246681
23,36517,3.436172719498952
23,36529,4.117019463904002
23,37733,3.7866025891248816
23,39869,3.5451420221294563
23,41863,4.374824949256016
23,42004,4.291697594014105
23,42734,3.4785443897563817
23,45447,3.211537065871077
23,45722,3.3084125193163887
23,48385,3.6111223238397727
24,36,4.202933534113256
24,81,3.923464823548309
24,610,3.3057176935040076
24,1034,3.353444379550619
24,1161,3.8101399513434058
25,78,3.510718515161616
25,842,2.708295513855859
25,1354,3.0188304330408053
25,1358,3.4665263959843213
25,1409,2.817048702298002
25,1483,3.650628338408602
26,1,3.626212732647825
26,47,3.7913692355933697
26,50,4.630937380757801
26,153,2.7707552627658742
26,165,3.047582512014767
26,260,3.7973638131482645
26,316,3.3876192662408204
26,344,2.932985660017539
26,367,3.1290267296493424
26,377,3.6237328804817914
26,380,2.866830288599096
26,457,4.127736162203803
26,500,3.9817025523755363
26,589,3.395290720553971
26,608,4.0474572439237395
26,648,3.406285022906339
26,733,3.319718544799498
26,780,3.705844216625474
26,858,4.275114658643916
26,1089,3.9745893064813993
26,1196,3.824564481424452
26,1198,4.11052634776408
26,1580,3.6966901530982197
26,1653,3.1035182126615037
26,2329,4.062066541912023
26,2355,3.577857420189043
26,2858,3.9808854034479264
26,3114,3.302894074259402
26,5608,3.888385167706571
26,5952,4.045595759848725
26,7323,3.690060734788939
26,7361,4.129802942315505
26,38038,3.9948159340911937
26,53129,4.14686224903523
26,55280,3.935628008316164
27,1213,4.465616161322866
27,1610,4.277175144063398
27,1704,4.455806164694918
27,2356,3.499902117726367
27,2502,3.9970194400977395
28,345,4.485191529938909
28,899,5.0
28,908,4.632151177109598
28,909,4.519506061324606
28,933,4.7162875403598346
28,1206,4.487097652401808
28,1252,4.810733076904933
28,1674,4.920716829275827
28,2300,4.623096521815211
28,2406,4.628567301908058
29,2571,3.1380465971819476
29,6365,2.369698329330855
29,6502,2.932147297964873
29,6934,1.9274193976616076
29,58559,3.1060021133520985
30,34,4.392097712240924
30,45,3.7239396201238457
30,70,3.2566376557204775
30,1114,3.498080639418176
30,1517,3.383511363221231
30,1882,2.593846444957701
30,2023,3.6700361755162993
30,2268,4.172233464958143
30,2617,3.424703646816498
30,2782,4.107234033628526
30,2912,4.111168326297279
30,3038,5.0
30,3082,3.4203958754477553
30,3107,3.812590563949088
30,3421,4.18438484218224
30,3812,3.608967731322743
30,3897,4.296306320392474
30,4012,2.983434532448577
30,4014,4.137877193399227
30,4018,3.6978055530573255
30,4022,3.892282875793871
30,4025,3.224338375825849
30,4088,3.7970297029702977
30,4122,3.7970297029702977
30,4146,3.7970297029702977
30,4226,4.338746207270617
30,4306,4.218082442052413
30,4322,4.103063652220286
30,4333,3.4165481436635066
30,4352,2.0815126037263956
30,4354,3.7970297029702977
